dut_data:78, torch_data:77, c:15, w:0, h:0, i+1:16, err:1.0 
dut_data:77, torch_data:76, c:10, w:106, h:28, i+1:73387, err:1.0 
dut_data:85, torch_data:84, c:4, w:108, h:28, i+1:73413, err:1.0 
dut_data:82, torch_data:81, c:9, w:110, h:28, i+1:73450, err:1.0 
dut_data:99, torch_data:98, c:12, w:110, h:28, i+1:73453, err:1.0 
dut_data:109, torch_data:108, c:14, w:110, h:28, i+1:73455, err:1.0 
dut_data:84, torch_data:83, c:12, w:111, h:28, i+1:73469, err:1.0 
dut_data:82, torch_data:81, c:13, w:111, h:28, i+1:73470, err:1.0 
dut_data:79, torch_data:78, c:12, w:116, h:28, i+1:73549, err:1.0 
dut_data:82, torch_data:81, c:6, w:117, h:28, i+1:73559, err:1.0 
dut_data:87, torch_data:86, c:3, w:119, h:28, i+1:73588, err:1.0 
dut_data:78, torch_data:77, c:13, w:119, h:28, i+1:73598, err:1.0 
dut_data:81, torch_data:80, c:11, w:121, h:28, i+1:73628, err:1.0 
dut_data:77, torch_data:76, c:5, w:126, h:28, i+1:73702, err:1.0 
dut_data:81, torch_data:80, c:10, w:127, h:28, i+1:73723, err:1.0 
dut_data:87, torch_data:86, c:12, w:127, h:28, i+1:73725, err:1.0 
dut_data:84, torch_data:83, c:14, w:129, h:28, i+1:73759, err:1.0 
dut_data:78, torch_data:77, c:1, w:130, h:28, i+1:73762, err:1.0 
dut_data:82, torch_data:81, c:2, w:132, h:28, i+1:73795, err:1.0 
dut_data:95, torch_data:94, c:13, w:132, h:28, i+1:73806, err:1.0 
dut_data:88, torch_data:87, c:9, w:134, h:28, i+1:73834, err:1.0 
dut_data:91, torch_data:90, c:7, w:142, h:28, i+1:73960, err:1.0 
dut_data:78, torch_data:77, c:4, w:145, h:28, i+1:74005, err:1.0 
dut_data:80, torch_data:79, c:1, w:146, h:28, i+1:74018, err:1.0 
dut_data:85, torch_data:84, c:6, w:149, h:28, i+1:74071, err:1.0 
dut_data:80, torch_data:79, c:12, w:149, h:28, i+1:74077, err:1.0 
dut_data:79, torch_data:78, c:2, w:151, h:28, i+1:74099, err:1.0 
dut_data:81, torch_data:80, c:6, w:151, h:28, i+1:74103, err:1.0 
dut_data:81, torch_data:80, c:2, w:158, h:28, i+1:74211, err:1.0 
dut_data:92, torch_data:91, c:9, w:158, h:28, i+1:74218, err:1.0 
dut_data:94, torch_data:93, c:2, w:2, h:29, i+1:74275, err:1.0 
dut_data:81, torch_data:80, c:10, w:2, h:29, i+1:74283, err:1.0 
dut_data:88, torch_data:87, c:11, w:2, h:29, i+1:74284, err:1.0 
dut_data:81, torch_data:80, c:1, w:5, h:29, i+1:74322, err:1.0 
dut_data:82, torch_data:81, c:7, w:7, h:29, i+1:74360, err:1.0 
dut_data:98, torch_data:97, c:14, w:7, h:29, i+1:74367, err:1.0 
dut_data:89, torch_data:88, c:0, w:9, h:29, i+1:74385, err:1.0 
dut_data:77, torch_data:76, c:10, w:9, h:29, i+1:74395, err:1.0 
dut_data:80, torch_data:79, c:11, w:9, h:29, i+1:74396, err:1.0 
dut_data:88, torch_data:87, c:2, w:11, h:29, i+1:74419, err:1.0 
dut_data:98, torch_data:97, c:12, w:14, h:29, i+1:74477, err:1.0 
dut_data:97, torch_data:96, c:14, w:14, h:29, i+1:74479, err:1.0 
dut_data:84, torch_data:83, c:14, w:15, h:29, i+1:74495, err:1.0 
dut_data:80, torch_data:79, c:14, w:17, h:29, i+1:74527, err:1.0 
dut_data:83, torch_data:82, c:3, w:20, h:29, i+1:74564, err:1.0 
dut_data:88, torch_data:87, c:4, w:21, h:29, i+1:74581, err:1.0 
dut_data:79, torch_data:78, c:2, w:23, h:29, i+1:74611, err:1.0 
dut_data:83, torch_data:82, c:7, w:23, h:29, i+1:74616, err:1.0 
dut_data:81, torch_data:80, c:12, w:23, h:29, i+1:74621, err:1.0 
dut_data:84, torch_data:83, c:2, w:27, h:29, i+1:74675, err:1.0 
dut_data:77, torch_data:76, c:0, w:28, h:29, i+1:74689, err:1.0 
dut_data:81, torch_data:80, c:7, w:31, h:29, i+1:74744, err:1.0 
dut_data:126, torch_data:125, c:12, w:31, h:29, i+1:74749, err:1.0 
dut_data:96, torch_data:95, c:3, w:32, h:29, i+1:74756, err:1.0 
dut_data:98, torch_data:97, c:10, w:41, h:29, i+1:74907, err:1.0 
dut_data:90, torch_data:89, c:4, w:44, h:29, i+1:74949, err:1.0 
dut_data:78, torch_data:77, c:14, w:44, h:29, i+1:74959, err:1.0 
dut_data:93, torch_data:92, c:12, w:46, h:29, i+1:74989, err:1.0 
dut_data:79, torch_data:78, c:13, w:47, h:29, i+1:75006, err:1.0 
dut_data:86, torch_data:85, c:0, w:49, h:29, i+1:75025, err:1.0 
dut_data:82, torch_data:81, c:12, w:55, h:29, i+1:75133, err:1.0 
dut_data:95, torch_data:94, c:10, w:57, h:29, i+1:75163, err:1.0 
dut_data:95, torch_data:94, c:12, w:62, h:29, i+1:75245, err:1.0 
dut_data:85, torch_data:84, c:14, w:62, h:29, i+1:75247, err:1.0 
dut_data:93, torch_data:92, c:15, w:62, h:29, i+1:75248, err:1.0 
dut_data:82, torch_data:81, c:7, w:63, h:29, i+1:75256, err:1.0 
dut_data:95, torch_data:94, c:3, w:64, h:29, i+1:75268, err:1.0 
dut_data:77, torch_data:76, c:1, w:66, h:29, i+1:75298, err:1.0 
dut_data:95, torch_data:94, c:1, w:73, h:29, i+1:75410, err:1.0 
dut_data:90, torch_data:89, c:10, w:73, h:29, i+1:75419, err:1.0 
dut_data:86, torch_data:85, c:10, w:74, h:29, i+1:75435, err:1.0 
dut_data:82, torch_data:81, c:2, w:75, h:29, i+1:75443, err:1.0 
dut_data:82, torch_data:81, c:4, w:76, h:29, i+1:75461, err:1.0 
dut_data:102, torch_data:101, c:2, w:82, h:29, i+1:75555, err:1.0 
dut_data:98, torch_data:97, c:12, w:87, h:29, i+1:75645, err:1.0 
dut_data:82, torch_data:81, c:1, w:89, h:29, i+1:75666, err:1.0 
dut_data:77, torch_data:76, c:4, w:91, h:29, i+1:75701, err:1.0 
dut_data:116, torch_data:115, c:12, w:95, h:29, i+1:75773, err:1.0 
dut_data:79, torch_data:78, c:13, w:98, h:29, i+1:75822, err:1.0 
dut_data:89, torch_data:88, c:2, w:103, h:29, i+1:75891, err:1.0 
dut_data:86, torch_data:85, c:12, w:103, h:29, i+1:75901, err:1.0 
dut_data:85, torch_data:84, c:10, w:106, h:29, i+1:75947, err:1.0 
dut_data:87, torch_data:86, c:2, w:107, h:29, i+1:75955, err:1.0 
dut_data:82, torch_data:81, c:1, w:114, h:29, i+1:76066, err:1.0 
dut_data:87, torch_data:86, c:9, w:118, h:29, i+1:76138, err:1.0 
dut_data:77, torch_data:76, c:7, w:119, h:29, i+1:76152, err:1.0 
dut_data:78, torch_data:77, c:13, w:119, h:29, i+1:76158, err:1.0 
dut_data:83, torch_data:82, c:0, w:121, h:29, i+1:76177, err:1.0 
dut_data:90, torch_data:89, c:10, w:121, h:29, i+1:76187, err:1.0 
dut_data:80, torch_data:79, c:4, w:123, h:29, i+1:76213, err:1.0 
dut_data:89, torch_data:88, c:0, w:124, h:29, i+1:76225, err:1.0 
dut_data:97, torch_data:96, c:3, w:128, h:29, i+1:76292, err:1.0 
dut_data:77, torch_data:76, c:1, w:130, h:29, i+1:76322, err:1.0 
dut_data:85, torch_data:84, c:12, w:130, h:29, i+1:76333, err:1.0 
dut_data:82, torch_data:81, c:13, w:131, h:29, i+1:76350, err:1.0 
dut_data:77, torch_data:76, c:11, w:137, h:29, i+1:76444, err:1.0 
dut_data:80, torch_data:79, c:4, w:139, h:29, i+1:76469, err:1.0 
dut_data:104, torch_data:103, c:2, w:141, h:29, i+1:76499, err:1.0 
dut_data:106, torch_data:105, c:12, w:142, h:29, i+1:76525, err:1.0 
dut_data:83, torch_data:82, c:14, w:143, h:29, i+1:76543, err:1.0 
dut_data:79, torch_data:78, c:10, w:146, h:29, i+1:76587, err:1.0 
dut_data:83, torch_data:82, c:6, w:149, h:29, i+1:76631, err:1.0 
dut_data:78, torch_data:77, c:10, w:151, h:29, i+1:76667, err:1.0 
dut_data:91, torch_data:90, c:2, w:155, h:29, i+1:76723, err:1.0 
dut_data:79, torch_data:78, c:9, w:158, h:29, i+1:76778, err:1.0 
dut_data:81, torch_data:80, c:9, w:2, h:30, i+1:76842, err:1.0 
dut_data:116, torch_data:115, c:14, w:14, h:30, i+1:77039, err:1.0 
dut_data:78, torch_data:77, c:13, w:15, h:30, i+1:77054, err:1.0 
dut_data:81, torch_data:80, c:14, w:17, h:30, i+1:77087, err:1.0 
dut_data:90, torch_data:89, c:2, w:18, h:30, i+1:77091, err:1.0 
dut_data:84, torch_data:83, c:13, w:20, h:30, i+1:77134, err:1.0 
dut_data:86, torch_data:85, c:13, w:22, h:30, i+1:77166, err:1.0 
dut_data:79, torch_data:78, c:2, w:27, h:30, i+1:77235, err:1.0 
dut_data:84, torch_data:83, c:4, w:27, h:30, i+1:77237, err:1.0 
dut_data:111, torch_data:110, c:14, w:30, h:30, i+1:77295, err:1.0 
dut_data:91, torch_data:90, c:3, w:32, h:30, i+1:77316, err:1.0 
dut_data:85, torch_data:84, c:14, w:33, h:30, i+1:77343, err:1.0 
dut_data:87, torch_data:86, c:2, w:34, h:30, i+1:77347, err:1.0 
dut_data:81, torch_data:80, c:11, w:34, h:30, i+1:77356, err:1.0 
dut_data:77, torch_data:76, c:1, w:40, h:30, i+1:77442, err:1.0 
dut_data:79, torch_data:78, c:12, w:41, h:30, i+1:77469, err:1.0 
dut_data:78, torch_data:77, c:8, w:45, h:30, i+1:77529, err:1.0 
dut_data:80, torch_data:79, c:13, w:47, h:30, i+1:77566, err:1.0 
dut_data:80, torch_data:79, c:11, w:49, h:30, i+1:77596, err:1.0 
dut_data:90, torch_data:89, c:2, w:50, h:30, i+1:77603, err:1.0 
dut_data:77, torch_data:76, c:9, w:52, h:30, i+1:77642, err:1.0 
dut_data:100, torch_data:99, c:12, w:62, h:30, i+1:77805, err:1.0 
dut_data:83, torch_data:82, c:11, w:66, h:30, i+1:77868, err:1.0 
dut_data:80, torch_data:79, c:13, w:67, h:30, i+1:77886, err:1.0 
dut_data:77, torch_data:76, c:12, w:68, h:30, i+1:77901, err:1.0 
dut_data:92, torch_data:91, c:14, w:71, h:30, i+1:77951, err:1.0 
dut_data:90, torch_data:89, c:15, w:78, h:30, i+1:78064, err:1.0 
dut_data:82, torch_data:81, c:7, w:79, h:30, i+1:78072, err:1.0 
dut_data:91, torch_data:90, c:11, w:81, h:30, i+1:78108, err:1.0 
dut_data:82, torch_data:81, c:10, w:82, h:30, i+1:78123, err:1.0 
dut_data:77, torch_data:76, c:7, w:83, h:30, i+1:78136, err:1.0 
dut_data:81, torch_data:80, c:2, w:87, h:30, i+1:78195, err:1.0 
dut_data:80, torch_data:79, c:11, w:90, h:30, i+1:78252, err:1.0 
dut_data:79, torch_data:78, c:11, w:94, h:30, i+1:78316, err:1.0 
dut_data:91, torch_data:90, c:15, w:94, h:30, i+1:78320, err:1.0 
dut_data:82, torch_data:81, c:7, w:95, h:30, i+1:78328, err:1.0 
dut_data:80, torch_data:79, c:3, w:98, h:30, i+1:78372, err:1.0 
dut_data:81, torch_data:80, c:12, w:98, h:30, i+1:78381, err:1.0 
dut_data:79, torch_data:78, c:13, w:98, h:30, i+1:78382, err:1.0 
dut_data:91, torch_data:90, c:13, w:100, h:30, i+1:78414, err:1.0 
dut_data:81, torch_data:80, c:4, w:101, h:30, i+1:78421, err:1.0 
dut_data:82, torch_data:81, c:6, w:101, h:30, i+1:78423, err:1.0 
dut_data:84, torch_data:83, c:1, w:107, h:30, i+1:78514, err:1.0 
dut_data:78, torch_data:77, c:2, w:107, h:30, i+1:78515, err:1.0 
dut_data:79, torch_data:78, c:4, w:107, h:30, i+1:78517, err:1.0 
dut_data:84, torch_data:83, c:4, w:113, h:30, i+1:78613, err:1.0 
dut_data:80, torch_data:79, c:7, w:115, h:30, i+1:78648, err:1.0 
dut_data:82, torch_data:81, c:12, w:127, h:30, i+1:78845, err:1.0 
dut_data:77, torch_data:76, c:10, w:131, h:30, i+1:78907, err:1.0 
dut_data:81, torch_data:80, c:13, w:131, h:30, i+1:78910, err:1.0 
dut_data:77, torch_data:76, c:2, w:132, h:30, i+1:78915, err:1.0 
dut_data:89, torch_data:88, c:4, w:133, h:30, i+1:78933, err:1.0 
dut_data:78, torch_data:77, c:12, w:137, h:30, i+1:79005, err:1.0 
dut_data:79, torch_data:78, c:3, w:143, h:30, i+1:79092, err:1.0 
dut_data:84, torch_data:83, c:12, w:143, h:30, i+1:79101, err:1.0 
dut_data:84, torch_data:83, c:3, w:149, h:30, i+1:79188, err:1.0 
dut_data:85, torch_data:84, c:11, w:154, h:30, i+1:79276, err:1.0 
dut_data:79, torch_data:78, c:2, w:156, h:30, i+1:79299, err:1.0 
dut_data:81, torch_data:80, c:3, w:2, h:31, i+1:79396, err:1.0 
dut_data:81, torch_data:80, c:9, w:4, h:31, i+1:79434, err:1.0 
dut_data:91, torch_data:90, c:13, w:4, h:31, i+1:79438, err:1.0 
dut_data:86, torch_data:85, c:1, w:5, h:31, i+1:79442, err:1.0 
dut_data:83, torch_data:82, c:3, w:7, h:31, i+1:79476, err:1.0 
dut_data:77, torch_data:76, c:11, w:9, h:31, i+1:79516, err:1.0 
dut_data:86, torch_data:85, c:5, w:13, h:31, i+1:79574, err:1.0 
dut_data:88, torch_data:87, c:15, w:14, h:31, i+1:79600, err:1.0 
dut_data:78, torch_data:77, c:1, w:18, h:31, i+1:79650, err:1.0 
dut_data:79, torch_data:78, c:12, w:18, h:31, i+1:79661, err:1.0 
dut_data:79, torch_data:78, c:7, w:19, h:31, i+1:79672, err:1.0 
dut_data:81, torch_data:80, c:9, w:20, h:31, i+1:79690, err:1.0 
dut_data:90, torch_data:89, c:4, w:21, h:31, i+1:79701, err:1.0 
dut_data:78, torch_data:77, c:2, w:23, h:31, i+1:79731, err:1.0 
dut_data:80, torch_data:79, c:13, w:23, h:31, i+1:79742, err:1.0 
dut_data:88, torch_data:87, c:7, w:31, h:31, i+1:79864, err:1.0 
dut_data:79, torch_data:78, c:15, w:33, h:31, i+1:79904, err:1.0 
dut_data:80, torch_data:79, c:7, w:35, h:31, i+1:79928, err:1.0 
dut_data:93, torch_data:92, c:10, w:41, h:31, i+1:80027, err:1.0 
dut_data:91, torch_data:90, c:7, w:47, h:31, i+1:80120, err:1.0 
dut_data:82, torch_data:81, c:6, w:53, h:31, i+1:80215, err:1.0 
dut_data:79, torch_data:78, c:11, w:55, h:31, i+1:80252, err:1.0 
dut_data:79, torch_data:78, c:1, w:56, h:31, i+1:80258, err:1.0 
dut_data:83, torch_data:82, c:11, w:56, h:31, i+1:80268, err:1.0 
dut_data:93, torch_data:92, c:10, w:58, h:31, i+1:80299, err:1.0 
dut_data:85, torch_data:84, c:14, w:63, h:31, i+1:80383, err:1.0 
dut_data:99, torch_data:98, c:3, w:64, h:31, i+1:80388, err:1.0 
dut_data:84, torch_data:83, c:1, w:69, h:31, i+1:80466, err:1.0 
dut_data:80, torch_data:79, c:3, w:84, h:31, i+1:80708, err:1.0 
dut_data:105, torch_data:104, c:14, w:87, h:31, i+1:80767, err:1.0 
dut_data:78, torch_data:77, c:1, w:88, h:31, i+1:80770, err:1.0 
dut_data:78, torch_data:77, c:8, w:90, h:31, i+1:80809, err:1.0 
dut_data:104, torch_data:103, c:3, w:96, h:31, i+1:80900, err:1.0 
dut_data:91, torch_data:90, c:11, w:96, h:31, i+1:80908, err:1.0 
dut_data:84, torch_data:83, c:10, w:99, h:31, i+1:80955, err:1.0 
dut_data:83, torch_data:82, c:13, w:99, h:31, i+1:80958, err:1.0 
dut_data:82, torch_data:81, c:1, w:101, h:31, i+1:80978, err:1.0 
dut_data:104, torch_data:103, c:14, w:103, h:31, i+1:81023, err:1.0 
dut_data:85, torch_data:84, c:0, w:105, h:31, i+1:81041, err:1.0 
dut_data:85, torch_data:84, c:5, w:105, h:31, i+1:81046, err:1.0 
dut_data:81, torch_data:80, c:3, w:111, h:31, i+1:81140, err:1.0 
dut_data:88, torch_data:87, c:7, w:111, h:31, i+1:81144, err:1.0 
dut_data:79, torch_data:78, c:13, w:112, h:31, i+1:81166, err:1.0 
dut_data:83, torch_data:82, c:3, w:116, h:31, i+1:81220, err:1.0 
dut_data:96, torch_data:95, c:13, w:116, h:31, i+1:81230, err:1.0 
dut_data:98, torch_data:97, c:9, w:119, h:31, i+1:81274, err:1.0 
dut_data:83, torch_data:82, c:13, w:119, h:31, i+1:81278, err:1.0 
dut_data:109, torch_data:108, c:14, w:119, h:31, i+1:81279, err:1.0 
dut_data:94, torch_data:93, c:10, w:122, h:31, i+1:81323, err:1.0 
dut_data:79, torch_data:78, c:1, w:123, h:31, i+1:81330, err:1.0 
dut_data:81, torch_data:80, c:0, w:124, h:31, i+1:81345, err:1.0 
dut_data:77, torch_data:76, c:4, w:124, h:31, i+1:81349, err:1.0 
dut_data:82, torch_data:81, c:11, w:135, h:31, i+1:81532, err:1.0 
dut_data:77, torch_data:76, c:4, w:149, h:31, i+1:81749, err:1.0 
dut_data:103, torch_data:102, c:9, w:150, h:31, i+1:81770, err:1.0 
dut_data:80, torch_data:79, c:6, w:152, h:31, i+1:81799, err:1.0 
dut_data:84, torch_data:83, c:3, w:156, h:31, i+1:81860, err:1.0 
dut_data:77, torch_data:76, c:2, w:3, h:32, i+1:81971, err:1.0 
dut_data:86, torch_data:85, c:6, w:7, h:32, i+1:82039, err:1.0 
dut_data:84, torch_data:83, c:1, w:8, h:32, i+1:82050, err:1.0 
dut_data:77, torch_data:76, c:2, w:9, h:32, i+1:82067, err:1.0 
dut_data:82, torch_data:81, c:14, w:11, h:32, i+1:82111, err:1.0 
dut_data:89, torch_data:88, c:15, w:14, h:32, i+1:82160, err:1.0 
dut_data:79, torch_data:78, c:4, w:17, h:32, i+1:82197, err:1.0 
dut_data:78, torch_data:77, c:9, w:18, h:32, i+1:82218, err:1.0 
dut_data:80, torch_data:79, c:1, w:20, h:32, i+1:82242, err:1.0 
dut_data:89, torch_data:88, c:2, w:20, h:32, i+1:82243, err:1.0 
dut_data:81, torch_data:80, c:6, w:21, h:32, i+1:82263, err:1.0 
dut_data:91, torch_data:90, c:3, w:23, h:32, i+1:82292, err:1.0 
dut_data:83, torch_data:82, c:1, w:24, h:32, i+1:82306, err:1.0 
dut_data:80, torch_data:79, c:0, w:25, h:32, i+1:82321, err:1.0 
dut_data:77, torch_data:76, c:12, w:26, h:32, i+1:82349, err:1.0 
dut_data:88, torch_data:87, c:15, w:30, h:32, i+1:82416, err:1.0 
dut_data:80, torch_data:79, c:12, w:31, h:32, i+1:82429, err:1.0 
dut_data:81, torch_data:80, c:14, w:31, h:32, i+1:82431, err:1.0 
dut_data:87, torch_data:86, c:2, w:36, h:32, i+1:82499, err:1.0 
dut_data:78, torch_data:77, c:2, w:41, h:32, i+1:82579, err:1.0 
dut_data:78, torch_data:77, c:12, w:42, h:32, i+1:82605, err:1.0 
dut_data:77, torch_data:76, c:0, w:44, h:32, i+1:82625, err:1.0 
dut_data:81, torch_data:80, c:8, w:45, h:32, i+1:82649, err:1.0 
dut_data:91, torch_data:90, c:2, w:50, h:32, i+1:82723, err:1.0 
dut_data:80, torch_data:79, c:1, w:52, h:32, i+1:82754, err:1.0 
dut_data:86, torch_data:85, c:2, w:53, h:32, i+1:82771, err:1.0 
dut_data:80, torch_data:79, c:13, w:63, h:32, i+1:82942, err:1.0 
dut_data:81, torch_data:80, c:14, w:65, h:32, i+1:82975, err:1.0 
dut_data:77, torch_data:76, c:13, w:66, h:32, i+1:82990, err:1.0 
dut_data:78, torch_data:77, c:4, w:70, h:32, i+1:83045, err:1.0 
dut_data:80, torch_data:79, c:9, w:70, h:32, i+1:83050, err:1.0 
dut_data:79, torch_data:78, c:0, w:73, h:32, i+1:83089, err:1.0 
dut_data:77, torch_data:76, c:2, w:76, h:32, i+1:83139, err:1.0 
dut_data:88, torch_data:87, c:12, w:78, h:32, i+1:83181, err:1.0 
dut_data:84, torch_data:83, c:3, w:79, h:32, i+1:83188, err:1.0 
dut_data:80, torch_data:79, c:14, w:79, h:32, i+1:83199, err:1.0 
dut_data:83, torch_data:82, c:2, w:82, h:32, i+1:83235, err:1.0 
dut_data:82, torch_data:81, c:6, w:85, h:32, i+1:83287, err:1.0 
dut_data:84, torch_data:83, c:14, w:87, h:32, i+1:83327, err:1.0 
dut_data:78, torch_data:77, c:14, w:91, h:32, i+1:83391, err:1.0 
dut_data:80, torch_data:79, c:12, w:95, h:32, i+1:83453, err:1.0 
dut_data:78, torch_data:77, c:14, w:97, h:32, i+1:83487, err:1.0 
dut_data:77, torch_data:76, c:10, w:99, h:32, i+1:83515, err:1.0 
dut_data:83, torch_data:82, c:2, w:100, h:32, i+1:83523, err:1.0 
dut_data:83, torch_data:82, c:3, w:103, h:32, i+1:83572, err:1.0 
dut_data:78, torch_data:77, c:9, w:103, h:32, i+1:83578, err:1.0 
dut_data:81, torch_data:80, c:14, w:103, h:32, i+1:83583, err:1.0 
dut_data:80, torch_data:79, c:12, w:105, h:32, i+1:83613, err:1.0 
dut_data:78, torch_data:77, c:14, w:108, h:32, i+1:83663, err:1.0 
dut_data:77, torch_data:76, c:10, w:111, h:32, i+1:83707, err:1.0 
dut_data:78, torch_data:77, c:2, w:116, h:32, i+1:83779, err:1.0 
dut_data:81, torch_data:80, c:2, w:119, h:32, i+1:83827, err:1.0 
dut_data:82, torch_data:81, c:14, w:119, h:32, i+1:83839, err:1.0 
dut_data:83, torch_data:82, c:0, w:121, h:32, i+1:83857, err:1.0 
dut_data:78, torch_data:77, c:4, w:123, h:32, i+1:83893, err:1.0 
dut_data:78, torch_data:77, c:12, w:132, h:32, i+1:84045, err:1.0 
dut_data:84, torch_data:83, c:2, w:133, h:32, i+1:84051, err:1.0 
dut_data:84, torch_data:83, c:6, w:133, h:32, i+1:84055, err:1.0 
dut_data:81, torch_data:80, c:9, w:134, h:32, i+1:84074, err:1.0 
dut_data:77, torch_data:76, c:6, w:135, h:32, i+1:84087, err:1.0 
dut_data:77, torch_data:76, c:14, w:135, h:32, i+1:84095, err:1.0 
dut_data:87, torch_data:86, c:4, w:140, h:32, i+1:84165, err:1.0 
dut_data:82, torch_data:81, c:11, w:145, h:32, i+1:84252, err:1.0 
dut_data:78, torch_data:77, c:7, w:147, h:32, i+1:84280, err:1.0 
dut_data:83, torch_data:82, c:11, w:152, h:32, i+1:84364, err:1.0 
dut_data:77, torch_data:76, c:1, w:156, h:32, i+1:84418, err:1.0 
dut_data:79, torch_data:78, c:2, w:156, h:32, i+1:84419, err:1.0 
dut_data:78, torch_data:77, c:12, w:4, h:33, i+1:84557, err:1.0 
dut_data:84, torch_data:83, c:6, w:5, h:33, i+1:84567, err:1.0 
dut_data:80, torch_data:79, c:7, w:7, h:33, i+1:84600, err:1.0 
dut_data:79, torch_data:78, c:12, w:7, h:33, i+1:84605, err:1.0 
dut_data:84, torch_data:83, c:1, w:20, h:33, i+1:84802, err:1.0 
dut_data:79, torch_data:78, c:13, w:23, h:33, i+1:84862, err:1.0 
dut_data:78, torch_data:77, c:14, w:28, h:33, i+1:84943, err:1.0 
dut_data:80, torch_data:79, c:10, w:31, h:33, i+1:84987, err:1.0 
dut_data:83, torch_data:82, c:3, w:32, h:33, i+1:84996, err:1.0 
dut_data:102, torch_data:101, c:9, w:38, h:33, i+1:85098, err:1.0 
dut_data:78, torch_data:77, c:12, w:39, h:33, i+1:85117, err:1.0 
dut_data:90, torch_data:89, c:4, w:44, h:33, i+1:85189, err:1.0 
dut_data:79, torch_data:78, c:11, w:44, h:33, i+1:85196, err:1.0 
dut_data:88, torch_data:87, c:15, w:46, h:33, i+1:85232, err:1.0 
dut_data:83, torch_data:82, c:7, w:47, h:33, i+1:85240, err:1.0 
dut_data:85, torch_data:84, c:3, w:52, h:33, i+1:85316, err:1.0 
dut_data:81, torch_data:80, c:4, w:59, h:33, i+1:85429, err:1.0 
dut_data:81, torch_data:80, c:2, w:61, h:33, i+1:85459, err:1.0 
dut_data:85, torch_data:84, c:14, w:63, h:33, i+1:85503, err:1.0 
dut_data:84, torch_data:83, c:11, w:65, h:33, i+1:85532, err:1.0 
dut_data:87, torch_data:86, c:11, w:66, h:33, i+1:85548, err:1.0 
dut_data:87, torch_data:86, c:12, w:71, h:33, i+1:85629, err:1.0 
dut_data:85, torch_data:84, c:0, w:73, h:33, i+1:85649, err:1.0 
dut_data:78, torch_data:77, c:1, w:75, h:33, i+1:85682, err:1.0 
dut_data:85, torch_data:84, c:14, w:79, h:33, i+1:85759, err:1.0 
dut_data:83, torch_data:82, c:6, w:85, h:33, i+1:85847, err:1.0 
dut_data:107, torch_data:106, c:9, w:86, h:33, i+1:85866, err:1.0 
dut_data:79, torch_data:78, c:15, w:86, h:33, i+1:85872, err:1.0 
dut_data:90, torch_data:89, c:2, w:91, h:33, i+1:85939, err:1.0 
dut_data:92, torch_data:91, c:9, w:94, h:33, i+1:85994, err:1.0 
dut_data:83, torch_data:82, c:12, w:94, h:33, i+1:85997, err:1.0 
dut_data:90, torch_data:89, c:14, w:94, h:33, i+1:85999, err:1.0 
dut_data:84, torch_data:83, c:9, w:107, h:33, i+1:86202, err:1.0 
dut_data:80, torch_data:79, c:12, w:110, h:33, i+1:86253, err:1.0 
dut_data:92, torch_data:91, c:2, w:114, h:33, i+1:86307, err:1.0 
dut_data:83, torch_data:82, c:11, w:115, h:33, i+1:86332, err:1.0 
dut_data:78, torch_data:77, c:3, w:117, h:33, i+1:86356, err:1.0 
dut_data:79, torch_data:78, c:15, w:118, h:33, i+1:86384, err:1.0 
dut_data:80, torch_data:79, c:12, w:119, h:33, i+1:86397, err:1.0 
dut_data:88, torch_data:87, c:1, w:133, h:33, i+1:86610, err:1.0 
dut_data:78, torch_data:77, c:6, w:135, h:33, i+1:86647, err:1.0 
dut_data:83, torch_data:82, c:11, w:136, h:33, i+1:86668, err:1.0 
dut_data:85, torch_data:84, c:0, w:137, h:33, i+1:86673, err:1.0 
dut_data:87, torch_data:86, c:4, w:139, h:33, i+1:86709, err:1.0 
dut_data:84, torch_data:83, c:4, w:140, h:33, i+1:86725, err:1.0 
dut_data:84, torch_data:83, c:6, w:143, h:33, i+1:86775, err:1.0 
dut_data:83, torch_data:82, c:10, w:143, h:33, i+1:86779, err:1.0 
dut_data:83, torch_data:82, c:2, w:146, h:33, i+1:86819, err:1.0 
dut_data:80, torch_data:79, c:15, w:150, h:33, i+1:86896, err:1.0 
dut_data:78, torch_data:77, c:1, w:151, h:33, i+1:86898, err:1.0 
dut_data:79, torch_data:78, c:6, w:151, h:33, i+1:86903, err:1.0 
dut_data:80, torch_data:79, c:11, w:152, h:33, i+1:86924, err:1.0 
dut_data:83, torch_data:82, c:0, w:157, h:33, i+1:86993, err:1.0 
dut_data:77, torch_data:76, c:2, w:158, h:33, i+1:87011, err:1.0 
dut_data:77, torch_data:76, c:12, w:2, h:34, i+1:87085, err:1.0 
dut_data:77, torch_data:76, c:11, w:7, h:34, i+1:87164, err:1.0 
dut_data:84, torch_data:83, c:14, w:7, h:34, i+1:87167, err:1.0 
dut_data:80, torch_data:79, c:8, w:9, h:34, i+1:87193, err:1.0 
dut_data:81, torch_data:80, c:12, w:14, h:34, i+1:87277, err:1.0 
dut_data:81, torch_data:80, c:1, w:15, h:34, i+1:87282, err:1.0 
dut_data:78, torch_data:77, c:10, w:18, h:34, i+1:87339, err:1.0 
dut_data:77, torch_data:76, c:15, w:28, h:34, i+1:87504, err:1.0 
dut_data:79, torch_data:78, c:8, w:29, h:34, i+1:87513, err:1.0 
